Object ID,Name,Class,Parent,Centroid X µm,Centroid Y µm
14ada870-f2e9-4e85-beb3-58aab16c828e,Target: CD3,Target: CD3,PathAnnotationObject,497.1,258.55
7e9d23a4-ef66-48cc-b6ac-b057a844188b,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,551.74,259.94
c6d6c8b6-0093-4c63-b9fc-e5d44cecb6ef,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,620.12,258.31
0468e85e-dcde-4cc1-966f-06b217859ded,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,639.31,259.7
b8ee3375-68b2-456e-8ea8-a5e1fd5204b6,PathCellObject,,PathAnnotationObject,211.42,259.66
8dee57fb-f6cf-4fdb-82df-41b6a237bc88,PathCellObject,,PathAnnotationObject,360.58,258.75
f8714420-7b6b-448d-9755-085d2d69df43,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,610.78,259.14
7d80f1ed-cd06-4e7a-9b0e-4b783c1fc838,PathCellObject,,PathAnnotationObject,16.02,260.06
672bc182-8280-4ddc-b938-04dab59b6352,PathCellObject,,PathAnnotationObject,250.52,263.25
b897e547-6fe1-42e9-9960-d131a74e3e3d,Target: CD20: CD4,Target: CD20: CD4,PathAnnotationObject,260.71,263.37
bd6fe0ef-de06-4e0b-bf6c-83efd4c15f87,PathCellObject,,PathAnnotationObject,388.34,259.94
a304dd1f-6fe2-4f37-9a5f-09187c3519a1,Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,PathAnnotationObject,592.86,261.04
78af9200-52fb-44d5-b59b-3bbb4b8be4a5,Target: CD68,Target: CD68,PathAnnotationObject,753.74,259.68
665eb25f-e742-427f-96ea-9691ecc92b99,Target: CD68,Target: CD68,PathAnnotationObject,760.84,260.02
28075942-9c21-4332-a35f-284e09d2644d,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,303.33,260.33
4db5f2ad-621b-4a81-8eb7-246412c6cb79,Target: CD68,Target: CD68,PathAnnotationObject,471.04,260.7
c9839ca4-70ad-4833-8ef0-e6ad6fe8b417,Target: CD20,Target: CD20,PathAnnotationObject,462.14,260.4
5154546e-f15f-4f4a-9fdb-462e6a1a58fd,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,506.1,261.35
16224551-0829-4ebc-a10e-4b91dc69481f,Target: CD20: CD8,Target: CD20: CD8,PathAnnotationObject,651.56,260.09
cb034c52-6488-47c7-b6a7-1c2e9f40c581,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,667.15,262.61
7fca6627-eeba-43f1-a67a-2a813333b05c,PathCellObject,,PathAnnotationObject,77.9,259.82
0f6e02fc-e304-4d03-a368-6e761bd2cd24,PathCellObject,,PathAnnotationObject,123.16,261.5
69db458f-0785-4fa2-bbc7-74fed10b6651,PathCellObject,,PathAnnotationObject,216.86,262.33
acd25369-1a39-46cd-b31c-8b3f65613179,PathCellObject,,PathAnnotationObject,30.94,264.68
f93ebd65-f581-42a9-a6b6-cba0827ceb97,Target: CD20,Target: CD20,PathAnnotationObject,478.81,261.02
78cb4e73-8f6b-4a49-b477-a7735454126d,PathCellObject,,PathAnnotationObject,544.25,261.41
f9091d41-59d9-4c1c-8dc6-d2a013d08565,PathCellObject,,PathAnnotationObject,348.05,264.77
c3a5edae-d708-4ba8-9e51-130efb4764b1,Target: CD3,Target: CD3,PathAnnotationObject,428.06,264.91
eb122108-2306-499e-86d9-c3f550174f80,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,677.68,262.56
80ec95e3-f0f8-4b88-b659-0c9d5c12084e,PathCellObject,,PathAnnotationObject,162.19,263.23
920d9e3d-db13-4ab6-a571-fb1d59066964,PathCellObject,,PathAnnotationObject,373.85,267.88
5aacd585-b2a4-4a8a-9b94-e44d9de35b0d,PathCellObject,,PathAnnotationObject,382.12,263.29
3feca178-ac9f-4ace-8886-06210e0936a8,PathCellObject,,PathAnnotationObject,182.57,264.61
d44d8772-9097-4509-9d5e-409c80680ac7,Target: CD20: CD68: CD4,Target: CD20: CD68: CD4,PathAnnotationObject,717.35,263.65
ad239e66-9a20-451e-8f43-2d7c0f4ebfef,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,337.37,262.74
482ffff3-85dd-4e5c-ae3c-9b1685f9e3a7,PathCellObject,,PathAnnotationObject,450,264.79
0bc4a6d6-51e1-4bf3-8368-592143fa86a5,Target: CD20: CD4,Target: CD20: CD4,PathAnnotationObject,561.51,265.04
40e78a2d-5864-4ee7-af62-54ad82bdaf74,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,703.03,264.7
d3849878-97c2-4534-a995-a22d0925df47,PathCellObject,,PathAnnotationObject,772.72,263.97
4bf61e7e-2def-46d3-a086-88ece6034e53,PathCellObject,,PathAnnotationObject,138.95,264.22
5f09aef4-ab81-4b46-a1c1-852449018637,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,584.15,263.12
43c7ab39-1e77-4fca-9774-2eb869c8c56a,PathCellObject,,PathAnnotationObject,745.4,264.17
c7e7f50e-cbde-4d25-91f6-8c4b4e487c97,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,605.28,263.7
ae7524b6-e9c6-4a51-8c40-cc28e880c016,Target: CD68,Target: CD68,PathAnnotationObject,645.95,266
95a1f64e-1b42-4755-b61d-ea1733ae8fea,PathCellObject,,PathAnnotationObject,202.16,266.92
f93a116c-cf07-4f5c-aa8a-468c1a39b0f5,Target: CD3,Target: CD3,PathAnnotationObject,395.57,264.99
45cecc3b-fc85-49a5-bf15-1dea598d16f5,Target: CD20: CD3: CD8,Target: CD20: CD3: CD8,PathAnnotationObject,730.26,263.6
161be3ce-423b-423f-a64a-ceea887b9721,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,286.22,264.53
57af37d6-d7f5-4304-9fb0-96e4a5bba255,Target: CD3,Target: CD3,PathAnnotationObject,435.29,263.97
d9c02f0c-092f-4417-bd00-6eba4812040c,PathCellObject,,PathAnnotationObject,782.23,265.89
f1a41091-e4b0-4b83-a68d-0474d362f4ff,PathCellObject,,PathAnnotationObject,83.66,264.78
281e2b66-1e2e-4e26-bc70-b20ee559d164,PathCellObject,,PathAnnotationObject,176.67,265.53
de2a91c9-a575-4904-8892-16408935486e,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,458.96,265.71
1cfd2a9a-f60e-4764-869d-eff149589f48,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,615.92,265.25
57969db2-011d-43f9-9da7-ed739dccf7af,PathCellObject,,PathAnnotationObject,10.85,265.8
52c8979c-8040-4f04-9f20-4fa99f587843,PathCellObject,,PathAnnotationObject,239.11,267.71
a882d566-79ce-4bc9-8aea-7bdb094d5299,PathCellObject,,PathAnnotationObject,537.52,265.26
d89b3039-0ae9-4ca8-9d90-7f148e7b6568,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,657.99,266.59
fab8ac23-1199-44bd-9a6c-d5be26c0d83a,PathCellObject,,PathAnnotationObject,110.05,264.6
c6c3ded4-9fec-46ae-a390-465fe94e5c8b,PathCellObject,,PathAnnotationObject,408,264.53
5048c971-a708-4c05-ba03-6964c923a1a8,PathCellObject,,PathAnnotationObject,58.48,266.49
88582e69-17e1-4663-8090-979d9fcab130,PathCellObject,,PathAnnotationObject,486.83,266.1
cf6559ca-d800-4522-b3bf-b3a25c0e0a00,Target: CD3,Target: CD3,PathAnnotationObject,572.59,265.32
5755f831-a7a0-4f16-a05c-452656d42082,Target: CD68,Target: CD68,PathAnnotationObject,792.9,266.25
524a568e-3cf1-495f-8420-396fe3f7ec1a,PathCellObject,,PathAnnotationObject,69.66,267.57
346aae1c-b0c2-4707-8e54-7158ab895d25,PathCellObject,,PathAnnotationObject,495.22,269.31
50b9fca8-dc10-4088-be23-5d8ba4785405,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,685.05,265.81
a21250cd-6fbd-4f93-9cf9-95e8f06044df,PathCellObject,,PathAnnotationObject,51.2,269.9
b0fa3fb6-f241-4475-97e3-d9cfd7f0acbe,PathCellObject,,PathAnnotationObject,95.66,265.47
69279f40-a034-4ce2-875f-4272962270e8,PathCellObject,,PathAnnotationObject,212.28,266.34
8214beb8-1b6b-4f71-a922-cc45547d0ab7,PathCellObject,,PathAnnotationObject,358.15,267.21
25b3b856-8d8f-4ce5-8e1f-7258ddbeb6c6,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,590.92,266.69
e1c17616-ab89-46ed-93c7-00f01bd5dcea,PathCellObject,,PathAnnotationObject,115.05,266.25
b3dc794b-b20c-4bc3-8fc0-b1fe4496e1b0,PathCellObject,,PathAnnotationObject,157.05,268.29
39e9b1b0-5fdb-4301-a348-e372aa8d10c7,Target: CD68,Target: CD68,PathAnnotationObject,627.76,266.21
ef4288a1-327f-43b6-af74-ca79a8b3d76b,PathCellObject,,PathAnnotationObject,76.79,270.23
43472bd0-b8a9-4a17-8d44-3b20b40dea8c,PathCellObject,,PathAnnotationObject,149.92,268.24
5216b546-16d4-4c95-91fa-ccb3f74c8dec,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,672.88,269.44
d9f4c779-4374-4ad5-a93c-03652b8485c0,PathCellObject,,PathAnnotationObject,105.53,267.42
fcdfb902-d1c2-48bb-8533-c8126f38a904,PathCellObject,,PathAnnotationObject,170.53,273.04
44073c00-3a9a-4057-9478-0965b67e67ba,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,578.57,267.74
04e9cb79-d9c5-4751-a376-05b9bf5e1ce2,Target: CD68,Target: CD68,PathAnnotationObject,752.16,269.85
bfc925ec-a15d-4f3c-8735-7a724ef66045,Target: CD20,Target: CD20,PathAnnotationObject,296.86,268.15
c0b2e6d5-ffae-4043-9ef7-2b97dfc6879a,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,403.12,270.82
0c6d581e-bc2a-4ff7-bc00-132321bb65a1,Target: FoxP3,Target: FoxP3,PathAnnotationObject,418.25,271.12
bb76e09a-7c96-480f-8ed9-9c9ff352c434,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,502.52,269.2
9126aa10-cce7-4d2f-846c-f7c55f1c04f1,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,765.95,269.73
a7143e23-89da-40f6-8a4b-43ea5bdd9a9c,PathCellObject,,PathAnnotationObject,221.82,271.06
6c484b66-febe-45ee-a6cb-30bff5f15d44,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,691.3,270.39
2a8a9696-957d-4a47-b262-4da8af04a26b,PathCellObject,,PathAnnotationObject,119.87,269.64
6bec3a92-2d8c-43fd-a277-632b766147b1,Target: CD3,Target: CD3,PathAnnotationObject,509.7,267.67
a2612563-0832-4862-bcd4-9425794e3c7f,Target: CD68,Target: CD68,PathAnnotationObject,546.47,270.24
2c4480fb-04b2-4c76-87ff-ea6759efb550,PathCellObject,,PathAnnotationObject,18.53,269.58
973d1cb2-c703-42dd-9bee-bb76509b4c08,PathCellObject,,PathAnnotationObject,132,269.56
eb782c94-5075-4492-ad86-20c8f42ba936,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,519.42,268.43
d0d0b461-4373-4824-9561-c5cbdbb0a16e,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,525.67,270.13
a2847025-8863-4556-93d3-7709d7575140,Target: CD3,Target: CD3,PathAnnotationObject,531.67,268.99
f3d2b691-a7ee-4ddd-9632-0178ae17762c,Target: CD3,Target: CD3,PathAnnotationObject,568.6,270.07
641f519f-0d4e-42d9-ae92-24d120ca1e6c,Target: CD20: CD8,Target: CD20: CD8,PathAnnotationObject,272.81,268.19
a5a86767-b867-49cc-ab70-3dcb6df4f75c,PathCellObject,,PathAnnotationObject,475.85,270.02
afeb22f2-9e47-400b-accf-24b47a81b53b,PathCellObject,,PathAnnotationObject,306.28,272.75
c6b88cb2-0ddb-406b-912c-d89107c2c064,PathCellObject,,PathAnnotationObject,384.33,273.9
7ac9fb0d-3642-4ef2-9d5e-3bd4c28f5637,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,514.68,272.86
798a724b-8bdc-4c30-be72-7d10c2f31445,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,584.78,270.41
aedfa37b-6886-4f73-ae39-420cefb98b95,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,602.62,271.49
3aa223f9-5fe6-46c9-88c8-80a3a2ae6ac5,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,719.67,272.02
8bc0ec59-ed12-4f5d-a5b4-5ca89a293d12,PathCellObject,,PathAnnotationObject,189.16,270.78
e0c7a3da-df40-4d32-99bb-6c5ba876efeb,PathCellObject,,PathAnnotationObject,436.58,271.89
b6b639b3-6b6e-47b1-95a9-bf18df101f57,PathCellObject,,PathAnnotationObject,466.73,273.2
9b995db8-72f6-4e05-a96c-64d623a04bfb,Target: CD20,Target: CD20,PathAnnotationObject,615,271.84
be6cb344-ee79-4f61-b6e4-7a94d00b040a,PathCellObject,,PathAnnotationObject,143.8,272.92
68addfee-8c24-48e3-89c5-7d28ca7e0b68,Target: CD20: CD68,Target: CD20: CD68,PathAnnotationObject,291.99,273.46
c9c0956a-c309-4ac8-98f3-a517366a22a3,Target: CD4,Target: CD4,PathAnnotationObject,457.24,273.68
2263a5a5-a99f-4f09-806a-83b9c5c00479,Target: CD68,Target: CD68,PathAnnotationObject,483.87,274.36
36e78736-b592-46b4-9ce9-90ffd2280d01,PathCellObject,,PathAnnotationObject,94.68,273.54
6ab722cd-0d04-41ec-b65f-5abcf2458589,PathCellObject,,PathAnnotationObject,210.23,274.29
94d67d56-cd7b-4952-b24d-c152b026db6e,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,337.71,273.4
1ff10ad1-c2ea-41eb-9e72-449aa4e36e00,PathCellObject,,PathAnnotationObject,347.68,275
c8bb17db-1ee5-4ea2-bce4-c0b3b6bdc0a4,PathCellObject,,PathAnnotationObject,360.42,273.11
9803bbbd-5802-41e6-b073-64cf6501ed0b,Target: CD68,Target: CD68,PathAnnotationObject,732.38,274.16
f73a4bd7-762e-4f2a-b6b4-2718b936abb6,Target: CD3,Target: CD3,PathAnnotationObject,796.22,274.5
757949c3-09d3-4bff-94f2-177d743b3e00,PathCellObject,,PathAnnotationObject,102.78,274.81
be2e456f-a717-406c-a9c7-00e5604c328b,Target: CD4,Target: CD4,PathAnnotationObject,325.47,273.37
ae9cfc66-1a3b-4ef9-ab45-270673d21ea8,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,594.16,273.93
0986f174-b642-4680-bb05-ac4182767408,Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,PathAnnotationObject,267.96,276.08
20babac4-54db-4df1-ae9a-b5fa4aef60a9,Target: CD4,Target: CD4,PathAnnotationObject,279.66,274.36
9828b311-33b5-4eb6-ab8f-d3ac0a0afdc4,PathCellObject,,PathAnnotationObject,428.32,275.19
222c46a7-8b75-4d03-b198-6784e2dabf8e,Target: CD68: CD4: CD8,Target: CD68: CD4: CD8,PathAnnotationObject,653.84,274.24
b13d29cd-0f6b-4adb-9310-f29982d6ab8d,Target: CD20: CD68: CD3: CD4: CD8,Target: CD20: CD68: CD3: CD4: CD8,PathAnnotationObject,699.08,273.35
756f650b-01ec-499c-a87c-1f805d508053,PathCellObject,,PathAnnotationObject,89.04,272.78
7e9751ab-8666-4eae-8dbc-0fb4c50312d5,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,630.21,277.25
63c297d1-8c9b-416a-9b79-0676a3389754,PathCellObject,,PathAnnotationObject,777.83,273.28
2a7081a7-46d1-46bd-8edd-6ab7ed9cc919,PathCellObject,,PathAnnotationObject,196.78,277.97
f77779e7-9887-453b-ae09-c8a440e8a952,PathCellObject,,PathAnnotationObject,115.8,274.81
35a1979f-011b-4260-8cf7-ef8e9b617444,PathCellObject,,PathAnnotationObject,450.06,273.96
1927285a-46d0-4914-93b9-3c32c816b60c,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,579.25,274.39
e0caea3a-cb5b-4d34-8c44-7246871876c8,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,680.62,276.44
f482c277-4ab9-4449-ba4a-4cdfe725b2a6,PathCellObject,,PathAnnotationObject,60.7,277.29
ba5b831d-3543-418c-9fcb-bfe59ab7581c,PathCellObject,,PathAnnotationObject,128.33,276.16
81a4cc8c-3077-4e9b-b194-6ae91b2790e9,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,539.16,277.95
12843a57-02fc-4924-8e02-df5c020522bc,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,572.67,276.65
fefae773-6bed-4fa7-a97e-6d0d0d93eddd,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,586.53,277.01
11080f6e-d1e8-4e06-8cf6-e2c3019ac17a,PathCellObject,,PathAnnotationObject,21.68,277.78
410c03c0-44b1-4442-975b-9cef2447a353,PathCellObject,,PathAnnotationObject,34.32,274.69
28ccf15d-cb25-4f60-befd-f00829becfd2,Target: CD68: CD3,Target: CD68: CD3,PathAnnotationObject,394.75,275.71
2761bebc-1cf1-46bf-92f5-18849da1ac79,Target: CD20: CD3: CD4: CD8,Target: CD20: CD3: CD4: CD8,PathAnnotationObject,505.5,277.76
b7d3a3b7-8fc5-40d1-9860-7b47d3b53a29,PathCellObject,,PathAnnotationObject,41.46,275.5
389cac2e-838d-4987-81c0-d9e9f6b2b93d,Target: CD4: FoxP3,Target: CD4: FoxP3,PathAnnotationObject,247.18,279.24
0565302e-e79d-4d58-9d2c-0f108bf5e0f9,PathCellObject,,PathAnnotationObject,532.4,277.51
6dd78900-ce18-420b-90c1-8c6a67a4945a,PathCellObject,,PathAnnotationObject,442.23,277.38
a67e996e-5756-483d-b63b-8d9624ecaa40,Target: CD68,Target: CD68,PathAnnotationObject,789.2,277.19
6e6daaef-3434-4875-a6e5-2e7733df62d6,PathCellObject,,PathAnnotationObject,7.945,276.49
1d15aa9d-d210-4029-9b04-69031afa09bb,PathCellObject,,PathAnnotationObject,85.16,277.96
d079759c-7a4a-4ecf-86c3-db98fa1b14b5,PathCellObject,,PathAnnotationObject,182.6,276.9
2ba587ba-c55c-4f23-b82e-d0a987fc3190,Target: CD68,Target: CD68,PathAnnotationObject,663.52,275.38
53299847-d73e-481c-9aff-b4d467778afc,Target: CD68,Target: CD68,PathAnnotationObject,747.18,277
c4d4ccea-b272-4756-b6fe-a2209076daf9,Target: CD68: CD3: CD4: FoxP3,Target: CD68: CD3: CD4: FoxP3,PathAnnotationObject,715.9,280.49
f6403dc4-cdef-4b0a-8369-9c6dcae42d91,Target: CD68,Target: CD68,PathAnnotationObject,772.52,277.83
1f5c5455-8a21-4060-8da3-a32b4d25415a,PathCellObject,,PathAnnotationObject,153.22,277.55
efdbd91b-ee73-4f52-b5bc-393f45219bda,Target: CD20: CD68: CD4,Target: CD20: CD68: CD4,PathAnnotationObject,558.02,277.84
542ddbc5-336b-4067-b5d5-8b2401ac347f,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,608.58,277.68
d3b86786-248c-4cb7-9082-0e3ea49b3b2c,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,707.01,277.37
94870caa-b955-42a3-be21-12eac2ddb60a,PathCellObject,,PathAnnotationObject,120.85,281.82
eff2e12a-008a-4e1c-b531-371169aa0381,PathCellObject,,PathAnnotationObject,138.93,279.68
9e6d7c96-fe87-462a-a27d-50f9ad7fa156,PathCellObject,,PathAnnotationObject,332.07,279.18
0c58b085-009a-4a6f-a09c-c66097769c1a,Target: CD3: FoxP3,Target: CD3: FoxP3,PathAnnotationObject,402.83,279.76
dfc67015-a189-4cca-9233-7f2ffc0c6aa7,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,760.34,278.09
c5875f19-404b-4d10-89f5-5950a95473c3,PathCellObject,,PathAnnotationObject,161.27,281.09
e5ba4e90-4d7d-44ea-a79b-802c45af0280,Target: CD20: CD8,Target: CD20: CD8,PathAnnotationObject,493.24,280.44
03d0dad7-5acf-44e0-9781-5165a38dcd26,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,620.27,281.59
a26970a0-749e-457a-97dc-836992be2552,PathCellObject,,PathAnnotationObject,112.27,280.88
3088fba1-c730-49e5-8752-1a0186227faf,Target: CD20,Target: CD20,PathAnnotationObject,435.48,279.61
0fe8e38f-e76a-4132-b88c-14b646eed92a,PathCellObject,,PathAnnotationObject,450.02,283.34
4b9cb31e-343d-49cc-ba41-16d7deb535c3,Target: CD68: CD3: CD4: CD8,Target: CD68: CD3: CD4: CD8,PathAnnotationObject,647.07,278.58
2f0b215c-c74d-43ce-8e84-8037f79fc4ab,Target: CD68,Target: CD68,PathAnnotationObject,671.72,280.41
bf7670d4-fba9-4103-8aa0-78c6a834af1d,PathCellObject,,PathAnnotationObject,47.13,278.85
2a5e7e2d-17ff-49e7-9abf-d2f89d774ea7,Target: CD3,Target: CD3,PathAnnotationObject,360.71,282.79
82311626-06b2-48aa-b007-6fcd4dc48061,PathCellObject,,PathAnnotationObject,782.62,281.9
2d2f2616-5657-487e-8e5b-465b9091e3be,PathCellObject,,PathAnnotationObject,74.61,279.33
ba9de2b5-447b-42a9-9666-b16a5fe61507,PathCellObject,,PathAnnotationObject,147.91,281.96
3efc898f-6175-47b7-9a4d-24fa1da4854c,Target: CD68: CD3: FoxP3,Target: CD68: CD3: FoxP3,PathAnnotationObject,290.66,283.22
5592e561-e495-4c8b-9717-2ab19f4b7366,PathCellObject,,PathAnnotationObject,369.92,278.76
ae23a219-f415-4657-a55a-94f9f7357abf,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,523.41,280.45
9fbffceb-a89b-4639-8d0c-91738dd9d0b6,Target: CD20: CD3: CD4,Target: CD20: CD3: CD4,PathAnnotationObject,697.27,284.54
677d45a3-3167-451d-a72c-1d4d2062f395,Target: CD3: CD4: FoxP3,Target: CD3: CD4: FoxP3,PathAnnotationObject,281.35,285.42
2349dd4d-843c-458e-bd7f-2bdc1384452d,Target: CD20: CD68,Target: CD20: CD68,PathAnnotationObject,462.43,281.72
0a041e77-30a0-4e66-80f6-b96bcaca85f3,Target: CD68,Target: CD68,PathAnnotationObject,474.51,282.13
aa62aa30-d8ee-428a-b876-1f73050a82b1,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,580.08,282.82
e3645df6-cacc-4edb-a6cb-552dc72ad0a4,PathCellObject,,PathAnnotationObject,189.11,281.42
cfda54a1-6565-48f6-bff8-9c28de88a4c5,PathCellObject,,PathAnnotationObject,219.35,284.63
acfea59a-adce-4b90-bc35-bd8e9b2dad2f,PathCellObject,,PathAnnotationObject,30.42,282.67
2a5f4617-079e-4be7-b47a-3355f27f2109,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,261.5,279.62
c60d28b6-9ce9-493d-b64a-e2992cb8f05f,Target: CD68,Target: CD68,PathAnnotationObject,415.58,283.54
95067254-2be5-4fab-af1c-2f460fef0d3c,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,613.21,284.62
bf025be0-355b-43c4-882e-fa41cdc4ee42,PathCellObject,,PathAnnotationObject,93.83,281.86
97774777-69d3-4c12-996a-dd86aad68faf,PathCellObject,,PathAnnotationObject,338.89,282.56
d9650180-265b-4344-9ef5-fc9f5c5effb0,Target: CD4,Target: CD4,PathAnnotationObject,388.16,284.14
f0c32243-22e1-41c7-bee0-c7cd7f62fcee,PathCellObject,,PathAnnotationObject,4.902,283.97
94adf5d9-4fd6-466f-8c56-2f138212c3b2,Target: CD3,Target: CD3,PathAnnotationObject,410.46,280.82
54d9f0c2-2687-4d78-bf58-b785ab15b234,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,595.41,283.07
4a093319-17e3-4ce8-8f68-bda0c89e38d4,Target: CD68: CD3: CD8,Target: CD68: CD3: CD8,PathAnnotationObject,603.11,281.78
f8ebffb0-170e-4b9a-9680-152e8b7f4d1e,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,658.33,282.6
e6a6ea32-e7c6-4854-9ce2-8855a92b8ad6,Target: CD68,Target: CD68,PathAnnotationObject,742.6,285.18
d3382761-5a24-4d7d-92ca-d36fcf20b0a7,PathCellObject,,PathAnnotationObject,100.65,282.64
54ef151a-1880-47a0-93a7-67192cd5e100,PathCellObject,,PathAnnotationObject,133.3,282.86
99765dec-71b5-49a2-bc81-126c3c4c8b9e,Target: CD4,Target: CD4,PathAnnotationObject,427.29,283.81
4a0c804d-fdd6-4985-a855-7c7b6ba9622b,Target: CD68: CD4,Target: CD68: CD4,PathAnnotationObject,640.85,283.36
bad1999b-08de-4efa-9bb8-2b8dcfbb2724,PathCellObject,,PathAnnotationObject,204.75,281.91
efac6dd2-48e9-4387-b9bc-353d66489243,PathCellObject,,PathAnnotationObject,173.85,284.49
ab85f2de-262f-4322-a43e-514b2f045229,PathCellObject,,PathAnnotationObject,183.58,285.57
003d76ac-6b82-4f65-9cb5-65d8f16f382f,PathCellObject,,PathAnnotationObject,485.23,284.05
1c7a484e-b577-491a-a9b8-0fc3beff3862,Target: CD68,Target: CD68,PathAnnotationObject,568.04,282.7
4859edc0-85bb-4c76-be1d-743e35527481,Target: CD20: CD3,Target: CD20: CD3,PathAnnotationObject,377.43,284.82
65b0671d-19f4-4e47-8b94-111964453aa6,Target: CD68,Target: CD68,PathAnnotationObject,731.76,284.98
5558569a-f098-4186-a757-7c642f2a149f,Target: CD68,Target: CD68,PathAnnotationObject,768.47,288.19
85157580-773c-4a3c-96aa-e5e6784772fa,Target: CD3: CD4: CD8,Target: CD3: CD4: CD8,PathAnnotationObject,507.67,286.56
fca28738-73bf-44ec-882c-c36ede5c4c44,PathCellObject,,PathAnnotationObject,43.49,284.4
fe8e0eda-e26a-4a84-8ff0-afebf9cc0297,PathCellObject,,PathAnnotationObject,82.13,284.94
1c54b0b4-366c-48f4-94b4-ebada3278d5c,Target: CD3: CD8,Target: CD3: CD8,PathAnnotationObject,514.93,285.61
cd6c3a3e-36d7-497c-b79a-edb2520af08c,PathCellObject,,PathAnnotationObject,125.93,284.56
f52ff611-cb3b-43d3-bd8b-e7fc33d99e8c,Target: CD3: CD4,Target: CD3: CD4,PathAnnotationObject,255.68,287.35
dd2e5dc6-09b0-42a4-b0d5-eb7bae3a8382,PathCellObject,,PathAnnotationObject,352.32,286.11
147d6fc8-a439-49c1-b8b7-871abf3cb2ff,Target: CD3,Target: CD3,PathAnnotationObject,325.73,285.73
9d39ee10-8188-486d-80f3-ac208501ef60,Target: CD68,Target: CD68,PathAnnotationObject,753.69,286.18
1da6ae47-fe7c-4ca0-b662-655cbde182e9,PathCellObject,,PathAnnotationObject,105.15,288.37
